unicode,seal_radical,trad_radical,simp_radical
34129,,艸,140.0
34130,,艸,140.0
34131,,艸,140.0
34132,,艸,140.0
34133,艸,艸,140.0
34134,,艸,140.0
34135,,艸,140.0
34136,艸,艸,140.0
34137,,艸,140.0
34138,,艸,140.0
34139,艸,艸,140.0
34140,,艸,140.0
34141,艸,艸,140.0
34142,,艸,140.0
34143,,艸,140.0
34144,,艸,140.0
34145,艸,艸,140.0
34146,艸,艸,140.0
34147,艸,艸,140.0
34148,艸,艸,140.0
34149,,艸,140.0
34150,,艸,140.0
34151,艸,艸,140.0
34152,艸,艸,140.0
34153,水,艸,140.0
34154,艸,艸,140.0
34155,艸,艸,140.0
34156,,艸,140.0
34157,艸,艸,140.0
34158,,艸,140.0
34159,,艸,140.0
34160,艸,艸,140.0
34161,,,140.0
34162,艸,艸,140.0
34163,,艸,140.0
34164,艸,艸,140.0
34165,,,140.0
34166,,艸,140.0
34167,,艸,140.0
34168,,艸,140.0
34169,,艸,140.0
34170,,艸,140.0
34171,,艸,140.0
34172,艸,艸,140.0
34173,,艸,140.0
34174,,艸,140.0
34175,艸,艸,140.0
34176,艸,艸,140.0
34177,艸,艸,140.0
34178,,艸,140.0
34179,,艸,140.0
34180,艸,艸,140.0
34181,蓐,艸,140.0
34182,,艸,140.0
34183,艸,艸,140.0
34184,艸,艸,140.0
34185,艸,艸,140.0
34186,艸,艸,140.0
34187,艸,艸,140.0
34188,艸,艸,140.0
34189,艸,艸,140.0
34190,,艸,140.0
34191,艸,艸,140.0
34192,,艸,140.0
34193,艸,艸,140.0
34194,,艸,140.0
34195,艸,艸,140.0
34196,艸,艸,140.0
34197,艸,艸,140.0
34198,艸,竹,140.0
34199,,艸,140.0
34200,,艸,140.0
34201,艸,艸,140.0
34202,,艸,140.0
34203,艸,艸,140.0
34204,艸,艸,140.0
34205,,艸,140.0
34206,,艸,140.0
34207,艸,艸,140.0
34208,艸,艸,140.0
34209,,,140.0
34210,艸,艸,140.0
34211,,艸,140.0
34212,韭,艸,140.0
34213,,艸,140.0
34214,廌,艸,140.0
34215,死,艸,140.0
34216,死,艸,140.0
34217,,艸,140.0
34218,艸,艸,140.0
34219,,,140.0
34220,,,140.0
34221,,,140.0
34222,艸,艸,140.0
34223,艸,艸,140.0
34224,艸,艸,140.0
34225,,艸,140.0
34226,艸,艸,140.0
34227,艸,艸,140.0
34228,艸,艸,140.0
34229,,艸,140.0
34230,艸,艸,140.0
34231,,艸,140.0
34232,,艸,140.0
34233,,艸,140.0
34234,艸,艸,140.0
34235,艸,艸,140.0
34236,,艸,140.0
34237,艸,艸,140.0
34238,艸,艸,140.0
34239,艸,艸,140.0
34240,,艸,140.0
34241,,艸,140.0
34242,,艸,140.0
34243,艸,艸,140.0
34244,艸,艸,140.0
34245,,艸,140.0
34246,,艸,140.0
34247,,艸,140.0
34248,,艸,140.0
34249,艸,艸,140.0
34250,,艸,140.0
34251,艸,艸,140.0
34252,艸,艸,140.0
34253,艸,艸,140.0
34254,艸,艸,140.0
34255,艸,艸,140.0
34256,艸,艸,140.0
34257,艸,艸,140.0
34258,艸,艸,140.0
34259,,艸,140.0
34260,,,140.0
34261,艸,艸,140.0
34262,,艸,140.0
34263,艸,艸,140.0
34264,,艸,140.0
34265,艸,艸,140.0
34266,艸,艸,140.0
34267,,艸,140.0
34268,艸,艸,140.0
34269,丮,艸,140.0
34270,,艸,140.0
34271,艸,艸,140.0
34272,,艸,140.0
34273,,艸,140.0
34274,,艸,140.0
34275,艸,艸,140.0
34276,糸,艸,140.0
34277,艸,艸,140.0
34278,,艸,140.0
34279,,艸,140.0
34280,艸,艸,140.0
34281,艸,艸,140.0
34282,艸,艸,140.0
34283,,艸,140.0
34284,,艸,140.0
34285,艸,艸,140.0
34286,,艸,140.0
34287,,艸,140.0
34288,,艸,140.0
34289,,艸,140.0
34290,,,140.0
34291,,禾,140.0
34292,艸,艸,140.0
34293,,,140.0
34294,,艸,140.0
34295,艸,艸,140.0
34296,艸,艸,140.0
34297,言,艸,140.0
34298,艸,艸,140.0
34299,艸,艸,140.0
34300,艸,艸,140.0
34301,,艸,140.0
34302,,艸,140.0
34303,艸,艸,140.0
34304,艸,艸,140.0
34305,,艸,140.0
34306,,艸,140.0
34307,,艸,140.0
34308,艸,艸,140.0
34309,,艸,140.0
34310,艸,艸,140.0
34311,艸,艸,140.0
34312,,艸,140.0
34313,,艸,140.0
34314,艸,艸,140.0
34315,艸,艸,140.0
34316,,艸,140.0
34317,,艸,140.0
34318,,艸,140.0
34319,,艸,140.0
34320,,,140.0
34321,,,140.0
34322,,,140.0
34323,艸,,140.0
34324,,,140.0
34325,,,140.0
34326,木,艸,140.0
34327,,艸,140.0
34328,艸,艸,140.0
34329,,艸,140.0
34330,,艸,140.0
34331,,艸,140.0
34332,艸,艸,140.0
34333,,艸,140.0
34334,艸,艸,140.0
34335,,艸,140.0
34336,艸,艸,140.0
34337,,艸,140.0
34338,艸,艸,140.0
34339,,艸,140.0
34340,,艸,140.0
34341,艸,艸,140.0
34342,艸,艸,140.0
34343,艸,艸,140.0
34344,艸,艸,140.0
34345,艸,艸,140.0
34346,艸,艸,140.0
34347,艸,艸,140.0
34348,艸,艸,140.0
34349,艸,艸,140.0
34350,,艸,140.0
34351,,艸,140.0
34352,,,140.0
34353,,艸,140.0
34354,,艸,140.0
34355,艸,艸,140.0
34356,,艸,140.0
34357,,艸,140.0
34358,,艸,140.0
34359,,,140.0
34360,艸,艸,140.0
34361,,艸,140.0
34362,艸,艸,140.0
34363,艸,艸,140.0
34364,艸,艸,140.0
34365,木,艸,140.0
34366,,艸,140.0
34367,艸,艸,140.0
34368,,艸,140.0
34369,,,140.0
34370,,艸,140.0
34371,,艸,140.0
34372,,,140.0
34373,,,140.0
34374,,艸,140.0
34375,,艸,140.0
34376,艸,艸,140.0
34377,,艸,140.0
34378,,艸,140.0
34379,艸,艸,140.0
34380,,艸,140.0
34381,虍,虍,141.0
34382,虎,虍,141.0
34383,毌,虍,141.0
34384,虍,虍,141.0
34385,思,虍,141.0
34386,虎,虍,27.0
34387,虎,虍,141.0
34388,虍,虍,141.0
34389,几,虍,141.0
34390,虍,虍,141.0
34391,丘,虍,141.0
34392,虍,虍,141.0
34393,虍,虍,141.0
34394,丘,虍,141.0
34395,丘,虍,141.0
34396,毌,虍,141.0
34397,虎,虍,141.0
34398,虍,虍,141.0
34399,号,虍,141.0
34400,,虍,141.0
34401,虍,虍,141.0
34402,虎,虍,141.0
34403,虎,虍,141.0
34404,虤,虍,141.0
34405,虎,虍,141.0
34406,虎,虍,141.0
34407,亏,虍,141.0
34408,虍,虍,141.0
34409,虎,虍,141.0
34410,虎,虍,141.0
34411,虫,虫,142.0
34412,虫,虫,142.0
34413,,虫,142.0
34414,虫,虫,142.0
34415,虫,虫,142.0
34416,,虫,142.0
34417,䖵,虫,142.0
34418,,,142.0
34419,,虫,142.0
34420,虫,虫,142.0
34421,它,虫,142.0
34422,,虫,142.0
34423,,虫,142.0
34424,,虫,142.0
34425,虫,虫,142.0
34426,虫,虫,142.0
34427,䖵,虫,142.0
34428,,虫,142.0
34429,虫,隹,142.0
34430,虫,虫,142.0
34431,虫,虫,142.0
34432,虫,虫,142.0
34433,虫,虫,142.0
34434,,虫,142.0
34435,,,142.0
34436,,虫,142.0
34437,,虫,142.0
34438,,虫,142.0
34439,,虫,142.0
34440,,虫,142.0
34441,䖵,虫,142.0
34442,䖵,虫,142.0
34443,虫,虫,142.0
34444,虫,虫,142.0
34445,蟲,虫,142.0
34446,,虫,142.0
34447,,虫,142.0
34448,,虫,142.0
34449,虫,虫,142.0
34450,,虫,142.0
34451,虫,虫,142.0
34452,虫,虫,142.0
34453,䖵,虫,142.0
34454,虫,虫,142.0
34455,虫,虫,142.0
34456,,虫,142.0
34457,,虫,142.0
34458,虫,虫,142.0
34459,,虫,142.0
34460,,虫,142.0
34461,,虫,142.0
34462,,虫,142.0
34463,,虫,142.0
34464,鼠,虫,142.0
34465,鼠,虫,142.0
34466,,虫,142.0
34467,虫,虫,142.0
34468,䖵,虫,142.0
34469,,虫,142.0
34470,虫,虫,142.0
34471,,虫,142.0
34472,虫,虫,142.0
34473,虫,虫,142.0
34474,,虫,142.0
34475,,虫,142.0
34476,虫,虫,142.0
34477,,虫,142.0
34478,,虫,142.0
34479,,虫,142.0
34480,,虫,142.0
34481,虫,虫,142.0
34482,,虫,142.0
34483,虫,虫,142.0
34484,,虫,142.0
34485,,虫,142.0
34486,,虫,142.0
34487,䖵,虫,142.0
34488,,虫,142.0
34489,,虫,142.0
34490,虫,虫,142.0
34491,,虫,142.0
34492,虫,虫,142.0
34493,,虫,142.0
34494,,虫,142.0
34495,,虫,142.0
34496,,虫,142.0
34497,虫,虫,142.0
34498,,虫,142.0
34499,,虫,142.0
34500,虫,虫,142.0
34501,虫,虫,142.0
34502,,虫,142.0
34503,它,虫,142.0
34504,,虫,142.0
34505,虫,虫,142.0
34506,蟲,虫,142.0
34507,,虫,142.0
34508,,虫,142.0
34509,,虫,142.0
34510,虫,虫,142.0
34511,,虫,142.0
34512,,虫,142.0
34513,蟲,虫,142.0
34514,,虫,142.0
34515,虫,虫,142.0
34516,虫,虫,142.0
34517,虫,虫,142.0
34518,,虫,142.0
34519,,虫,142.0
34520,虫,虫,142.0
34521,黽,虫,142.0
34522,虫,虫,142.0
34523,黽,虫,142.0
34524,虫,虫,142.0
34525,,虫,142.0
34526,,虫,142.0
34527,虫,虫,142.0
34528,,虫,142.0
34529,,虫,142.0
34530,虫,虫,142.0
34531,虫,虫,142.0
34532,虫,虫,142.0
34533,,虫,142.0
34534,,虫,142.0
34535,虫,虫,142.0
34536,,虫,142.0
34537,虫,虫,142.0
34538,,虫,142.0
34539,虫,虫,142.0
34540,,虫,142.0
34541,虫,虫,142.0
34542,虫,虫,142.0
34543,,,142.0
34544,虫,虫,142.0
34545,虫,虫,142.0
34546,虫,虫,142.0
34547,,虫,142.0
34548,虫,虫,142.0
34549,虫,虫,142.0
34550,虫,虫,142.0
34551,䖵,虫,142.0
34552,虫,虫,142.0
34553,虫,虫,142.0
34554,虫,虫,142.0
34555,虫,虫,142.0
34556,,虫,142.0
34557,,虫,142.0
34558,虫,虫,142.0
34559,,虫,142.0
34560,虫,虫,142.0
34561,,虫,142.0
34562,䖵,虫,142.0
34563,虫,虫,142.0
34564,虫,虫,142.0
34565,,虫,142.0
34566,虫,虫,142.0
34567,,虫,142.0
34568,,虫,142.0
34569,䖵,虫,142.0
34570,,虫,142.0
34571,虫,虫,142.0
34572,,虫,142.0
34573,,虫,142.0
34574,虫,虫,142.0
34575,,虫,142.0
34576,,虫,142.0
34577,虫,虫,142.0
34578,虫,虫,142.0
34579,虫,虫,142.0
34580,,虫,142.0
34581,虫,虫,142.0
34582,,虫,142.0
34583,虫,虫,142.0
34584,黽,虫,142.0
34585,虫,虫,142.0
34586,蟲,虫,142.0
34587,,虫,142.0
34588,䖵,虫,142.0
34589,,虫,142.0
34590,,虫,142.0
34591,,虫,142.0
34592,,虫,142.0
34593,虫,虫,142.0
34594,虫,虫,142.0
34595,,虫,142.0
34596,,虫,142.0
34597,虫,虫,142.0
34598,虫,虫,142.0
34599,虫,虫,142.0
34600,虫,虫,142.0
34601,虫,虫,142.0
34602,,虫,142.0
34603,,虫,142.0
34604,,虫,142.0
34605,虫,虫,142.0
34606,虫,虫,142.0
34607,,虫,142.0
34608,虫,虫,142.0
34609,䖵,虫,142.0
34610,,虫,142.0
34611,,虫,142.0
34612,易,虫,142.0
34613,,虫,142.0
34614,,虫,142.0
34615,,虫,142.0
34616,,虫,142.0
34617,虫,虫,142.0
34618,虫,虫,142.0
34619,虫,虫,142.0
34620,虫,虫,142.0
34621,虫,虫,142.0
34622,虫,虫,142.0
34623,,虫,142.0
34624,虫,虫,142.0
34625,虫,虫,142.0
34626,,虫,142.0
34627,,虫,142.0
34628,虫,虫,142.0
34629,,虫,142.0
34630,,虫,142.0
34631,黽,虫,142.0
34632,虫,虫,142.0
34633,虫,虫,142.0
34634,,,142.0
34635,,,142.0
34636,,虫,142.0
34637,,虫,142.0
34638,虫,虫,142.0
34639,,虫,142.0
34640,,虫,142.0
34641,虫,虫,142.0
34642,虫,虫,142.0
34643,虫,虫,142.0
34644,,虫,142.0
34645,虫,虫,142.0
34646,,虫,142.0
34647,虫,虫,142.0
34648,虫,虫,142.0
34649,虫,虫,142.0
34650,虫,虫,142.0
34651,,虫,142.0
34652,,虫,142.0
34653,虫,虫,142.0
34654,,虫,142.0
34655,㣇,虫,142.0
34656,虫,虫,142.0
34657,虫,虫,142.0
34658,,虫,142.0
34659,,虫,142.0
34660,虫,虫,142.0
34661,虫,虫,142.0
34662,虫,虫,142.0
34663,,虫,142.0
34664,䖵,虫,142.0
34665,,虫,142.0
34666,,虫,142.0
34667,,虫,142.0
34668,,虫,142.0
34669,,虫,142.0
34670,虫,虫,142.0
34671,虫,虫,142.0
34672,,虫,142.0
34673,䖵,虫,142.0
34674,,虫,142.0
34675,,虫,142.0
34676,,虫,142.0
34677,,虫,142.0
34678,虫,虫,142.0
34679,,虫,142.0
34680,虫,虫,142.0
34681,,虫,142.0
34682,,虫,142.0
34683,,,142.0
34684,虫,虫,142.0
34685,䖵,足,142.0
34686,,虫,142.0
34687,,虫,142.0
34688,,虫,142.0
34689,,,142.0
34690,,虫,142.0
34691,,虫,142.0
34692,,虫,142.0
34693,,虫,142.0
34694,,虫,142.0
34695,虫,虫,142.0
34696,,虫,142.0
34697,虫,虫,142.0
34698,虫,虫,142.0
34699,,虫,142.0
34700,虫,虫,142.0
34701,鬲,虫,142.0
34702,,虫,142.0
34703,,虫,142.0
34704,,虫,142.0
34705,,虫,142.0
34706,,虫,142.0
34707,,虫,142.0
34708,,虫,142.0
34709,虫,虫,142.0
34710,,虫,142.0
34711,,虫,142.0
34712,虫,虫,142.0
34713,䖵,虫,142.0
34714,,虫,142.0
34715,,虫,142.0
34716,,虫,142.0
34717,虫,虫,142.0
34718,,虫,142.0
34719,虫,虫,142.0
34720,,虫,142.0
34721,,虫,142.0
34722,,虫,142.0
34723,虫,虫,142.0
34724,,虫,142.0
34725,,,142.0
34726,,,142.0
34727,,,142.0
34728,,,142.0
34729,,,142.0
34730,,虫,142.0
34731,虫,虫,142.0
34732,䖵,虫,142.0
34733,虫,虫,142.0
34734,虫,虫,142.0
34735,,虫,142.0
34736,,虫,142.0
34737,,虫,142.0
34738,,虫,142.0
34739,虫,虫,142.0
34740,,虫,142.0
34741,,虫,142.0
34742,䖵,虫,142.0
34743,虫,虫,142.0
34744,虫,虫,142.0
34745,虫,虫,142.0
34746,,虫,142.0
34747,虫,虫,142.0
34748,虫,虫,142.0
34749,䖵,虫,142.0
34750,虫,虫,142.0
34751,,虫,142.0
34752,虫,虫,142.0
34753,䖵,虫,142.0
34754,,虫,142.0
34755,,虫,142.0
34756,虫,虫,142.0
34757,虫,虫,142.0
34758,虫,虫,142.0
34759,虫,虫,142.0
34760,虫,虫,142.0
34761,虫,虫,142.0
34762,䖵,虫,142.0
34763,虫,虫,142.0
34764,,虫,142.0
34765,,虫,142.0
34766,,,142.0
34767,虫,虫,142.0
34768,,,142.0
34769,,,142.0
34770,,虫,142.0
34771,,虫,142.0
34772,,虫,142.0
34773,,虫,142.0
34774,,虫,142.0
34775,,虫,142.0
34776,虫,虫,142.0
34777,,虫,142.0
34778,,虫,142.0
34779,,虫,142.0
34780,虫,虫,142.0
34781,,虫,142.0
34782,,虫,142.0
34783,,虫,142.0
34784,虫,虫,142.0
34785,辵,虫,142.0
34786,,虫,142.0
34787,虫,虫,142.0
34788,,虫,142.0
34789,虫,虫,142.0
34790,,虫,142.0
34791,,虫,142.0
34792,虫,虫,142.0
34793,,虫,142.0
34794,虫,虫,142.0
34795,虫,虫,142.0
34796,虫,虫,142.0
34797,,虫,142.0
34798,虫,虫,142.0
34799,虫,虫,142.0
34800,虫,虫,142.0
34801,,虫,142.0
34802,蟲,虫,142.0
34803,,虫,142.0
34804,,虫,142.0
34805,,,142.0
34806,,虫,142.0
34807,虫,虫,142.0
34808,,虫,142.0
34809,虫,虫,142.0
34810,虫,虫,142.0
34811,虫,虫,142.0
34812,,虫,142.0
34813,,虫,142.0
34814,,虫,142.0
34815,,虫,142.0
34816,,虫,142.0
34817,虫,虫,142.0
34818,,虫,142.0
34819,虫,虫,142.0
34820,,虫,142.0
34821,黽,虫,142.0
34822,虫,虫,142.0
34823,虫,虫,142.0
34824,,虫,142.0
34825,虫,虫,142.0
34826,,虫,142.0
34827,,虫,142.0
34828,,虫,142.0
34829,,虫,142.0
34830,,虫,142.0
34831,虫,虫,142.0
34832,虫,虫,142.0
34833,,虫,142.0
34834,,虫,142.0
34835,虫,虫,142.0
34836,,虫,142.0
34837,,虫,142.0
34838,虫,虫,142.0
34839,虫,虫,142.0
34840,,虫,142.0
34841,玉,玉,142.0
34842,虫,虫,142.0
34843,虫,虫,142.0
34844,虫,虫,142.0
34845,,虫,142.0
34846,,虫,142.0
34847,,虫,142.0
34848,,虫,142.0
34849,䖵,虫,142.0
34850,䖵,虫,142.0
34851,虫,虫,142.0
34852,,虫,142.0
34853,虫,虫,142.0
34854,,虫,142.0
34855,䖵,虫,142.0
34856,虫,虫,142.0
34857,,虫,142.0
34858,虫,虫,142.0
34859,,虫,142.0
34860,虫,,142.0
34861,䖵,虫,142.0
34862,,虫,142.0
34863,虫,虫,142.0
34864,虫,虫,142.0
34865,蟲,虫,142.0
34866,虫,虫,142.0
34867,,虫,142.0
34868,,,142.0
34869,虫,虫,142.0
34870,䖵,虫,142.0
34871,,虫,142.0
34872,虫,虫,142.0
34873,䖵,虫,142.0
34874,䖵,虫,142.0
34875,虫,虫,142.0
34876,,虫,142.0
34877,䖵,虫,142.0
34878,,虫,142.0
34879,䖵,虫,142.0
34880,血,血,143.0
34881,血,血,143.0
34882,血,血,143.0
34883,血,血,143.0
34884,血,血,143.0
34885,爨,血,143.0
34886,㐺,血,143.0
34887,𠂢,血,143.0
34888,,血,143.0
34889,,血,143.0
34890,血,血,143.0
34891,血,血,143.0
34892,行,行,144.0
34893,水,行,144.0
34894,行,行,144.0
34895,,行,144.0
34896,,,144.0
34897,,行,144.0
34898,行,行,144.0
34899,行,行,144.0
34900,金,金,144.0
34901,行,行,144.0
34902,,行,144.0
34903,行,行,144.0
34904,,行,144.0
34905,行,行,144.0
34906,,行,144.0
34907,行,行,144.0
34908,,行,144.0
34909,行,行,144.0
34910,行,行,144.0
34911,,行,144.0
34912,,行,144.0
34913,角,行,144.0
34914,行,行,144.0
34915,衣,衣,145.0
34916,,衣,145.0
34917,衣,衣,145.0
34918,衣,衣,145.0
34919,衣,衣,145.0
34920,衣,衣,145.0
34921,,衣,145.0
34922,衣,衣,145.0
34923,衣,衣,145.0
34924,,衣,145.0
34925,衣,衣,145.0
34926,衣,衣,145.0
34927,衣,衣,145.0
34928,衣,衣,145.0
34929,,衣,145.0
34930,,衣,145.0
34931,,衣,145.0
34932,,衣,145.0
34933,衣,衣,145.0
34934,,衣,145.0
34935,衣,衣,145.0
34936,衣,衣,145.0
34937,糸,衣,145.0
34938,衣,衣,145.0
34939,,衣,145.0
34940,,衣,145.0
34941,衣,衣,145.0
34942,衣,衣,145.0
34943,糸,衣,145.0
34944,衣,衣,145.0
34945,衣,衣,145.0
34946,衣,衣,145.0
34947,,衣,145.0
34948,衣,衣,145.0
34949,女,衣,145.0
34950,衣,衣,145.0
34951,,衣,145.0
34952,,衣,145.0
34953,衣,衣,145.0
34954,,衣,145.0
34955,巾,衣,145.0
34956,衣,衣,145.0
34957,衣,衣,145.0
34958,,衣,145.0
34959,,衣,145.0
34960,,衣,145.0
34961,衣,衣,145.0
34962,衣,衣,145.0
34963,衣,衣,145.0
34964,,衣,145.0
34965,,衣,145.0
34966,衣,衣,145.0
34967,衣,衣,145.0
34968,衣,衣,145.0
34969,,衣,145.0
34970,衣,衣,145.0
34971,衣,衣,145.0
34972,韋,衣,145.0
34973,,衣,145.0
34974,衣,衣,145.0
34975,巾,衣,145.0
34976,巾,衣,145.0
34977,,衣,145.0
34978,衣,衣,145.0
34979,,衣,145.0
34980,衣,衣,145.0
34981,衣,衣,145.0
34982,,衣,145.0
34983,,衣,145.0
34984,衣,衣,145.0
34985,,衣,145.0
34986,衣,衣,145.0
34987,衣,衣,145.0
34988,,衣,145.0
34989,衣,衣,145.0
34990,,衣,145.0
34991,,衣,145.0
34992,,,145.0
34993,,衣,145.0
34994,衣,衣,145.0
34995,衣,衣,145.0
34996,,衣,145.0
34997,,衣,145.0
34998,,衣,145.0
34999,衣,衣,145.0
35000,,衣,145.0
35001,,衣,145.0
35002,衣,衣,145.0
35003,,衣,145.0
35004,,衣,145.0
35005,,衣,145.0
35006,衣,衣,145.0
35007,,衣,145.0
35008,,衣,145.0
35009,衣,衣,145.0
35010,衣,衣,145.0
35011,,,145.0
35012,,,145.0
35013,衣,衣,145.0
35014,,衣,145.0
35015,,,145.0
35016,,衣,145.0
35017,,,145.0
35018,衣,衣,145.0
35019,衣,衣,145.0
35020,衣,衣,145.0
35021,,衣,145.0
35022,衣,衣,145.0
35023,衣,衣,145.0
35024,,衣,145.0
35025,,衣,145.0
35026,衣,衣,145.0
35027,,衣,145.0
35028,衣,衣,145.0
35029,衣,衣,145.0
35030,衣,衣,145.0
35031,,衣,145.0
35032,裘,衣,145.0
35033,巾,衣,145.0
35034,,衣,145.0
35035,衣,衣,145.0
35036,衣,衣,145.0
35037,衣,衣,145.0
35038,衣,衣,145.0
35039,,衣,145.0
35040,巾,衣,145.0
35041,衣,衣,145.0
35042,,,145.0
35043,,衣,145.0
35044,,衣,145.0
35045,,衣,145.0
35046,,衣,145.0
35047,,衣,145.0
35048,衣,衣,145.0
35049,,衣,145.0
35050,,衣,145.0
35051,,衣,145.0
35052,,衣,145.0
35053,,衣,145.0
35054,,衣,145.0
35055,衣,衣,145.0
35056,,衣,145.0
35057,,衣,145.0
35058,,衣,145.0
35059,巾,衣,145.0
35060,衣,衣,145.0
35061,衣,衣,145.0
35062,衣,衣,145.0
35063,,衣,145.0
35064,衣,衣,145.0
35065,衣,衣,145.0
35066,衣,衣,145.0
35067,衣,衣,145.0
35068,衣,衣,145.0
35069,衣,衣,145.0
35070,衣,衣,145.0
35071,,衣,145.0
35072,,衣,145.0
35073,,衣,145.0
35074,,衣,145.0
35075,,,145.0
35076,,,145.0
35077,衣,衣,145.0
35078,衣,衣,145.0
35079,衣,衣,145.0
35080,,衣,145.0
35081,,衣,145.0
35082,衣,衣,145.0
35083,衣,衣,145.0
35084,巾,衣,145.0
35085,衣,衣,145.0
35086,衣,衣,145.0
35087,衣,衣,145.0
35088,衣,衣,145.0
35089,,衣,145.0
35090,衣,衣,145.0
35091,衣,衣,145.0
35092,,衣,145.0
35093,衣,衣,145.0
35094,,衣,145.0
35095,衣,衣,145.0
35096,衣,衣,145.0
35097,,衣,145.0
35098,衣,衣,145.0
35099,衣,衣,145.0
35100,,,145.0
35101,,衣,145.0
35102,,衣,145.0
35103,,衣,145.0
35104,,衣,145.0
35105,,衣,145.0
35106,衣,衣,145.0
35107,,衣,145.0
35108,,衣,145.0
35109,,衣,145.0
35110,,衣,145.0
35111,衣,衣,145.0
35112,,衣,145.0
35113,,衣,145.0
35114,,衣,145.0
35115,衣,衣,145.0
35116,,衣,145.0
35117,衣,衣,145.0
35118,衣,衣,145.0
35119,,衣,145.0
35120,衣,衣,145.0
35121,衣,衣,145.0
35122,,,145.0
35123,,,145.0
35124,衣,衣,145.0
35125,,衣,145.0
35126,,衣,145.0
35127,,衣,145.0
35128,衣,衣,145.0
35129,,衣,145.0
35130,衣,衣,145.0
35131,衣,衣,145.0
35132,,衣,145.0
35133,衣,衣,145.0
35134,,衣,145.0
35135,衣,衣,145.0
35136,,衣,145.0
35137,衣,衣,145.0
35138,,衣,145.0
35139,衣,衣,145.0
35140,衣,衣,145.0
35141,,,145.0
35142,,衣,145.0
35143,,衣,145.0
35144,,衣,145.0
35145,,衣,145.0
35146,,衣,145.0
35147,衣,衣,145.0
35148,衣,衣,145.0
35149,衣,衣,145.0
35150,,衣,145.0
35151,,衣,145.0
35152,衣,衣,145.0
35153,衣,衣,145.0
35154,,衣,145.0
35155,,衣,145.0
35156,,,145.0
35157,,衣,145.0
35158,衣,衣,145.0
35159,衣,衣,145.0
35160,衣,衣,145.0
35161,,衣,145.0
35162,衣,衣,145.0
35163,衣,衣,145.0
35164,衣,衣,145.0
35165,,衣,145.0
35166,衣,衣,145.0
35167,,衣,145.0
35168,,衣,145.0
35169,衣,衣,145.0
35170,衣,衣,145.0
35171,,衣,145.0
35172,衣,衣,145.0
35173,,衣,145.0
35174,衣,衣,145.0
35175,,衣,145.0
35176,,,145.0
35177,衣,衣,145.0
35178,韋,衣,145.0
35179,,衣,145.0
35180,,衣,145.0
35181,衣,衣,145.0
35182,衣,衣,145.0
35183,,衣,145.0
35184,,衣,145.0
35185,衣,衣,145.0
35186,衣,衣,145.0
35187,,衣,145.0
35188,,衣,145.0
35189,,衣,145.0
35190,,衣,145.0
35191,,,145.0
35192,,衣,145.0
35193,,衣,145.0
35194,衣,衣,145.0
35195,,衣,145.0
35196,,衣,145.0
35197,,,145.0
35198,襾,襾,146.0
35199,西,襾,146.0
35200,,襾,146.0
35201,𦥑,襾,146.0
35202,襾,襾,146.0
35203,㫗,襾,146.0
35204,,襾,146.0
35205,,,146.0
35206,襾,襾,146.0
35207,,襾,146.0
35208,襾,襾,146.0
35209,网,襾,146.0
35210,,襾,146.0
35211,見,見,147.0
35212,,見,147.0
35213,皃,見,147.0
35214,,見,147.0
35215,夫,見,147.0
35216,,見,147.0
35217,,見,147.0
35218,見,見,147.0
35219,𠂢,見,147.0
35220,,見,147.0
35221,見,見,147.0
35222,見,見,113.0
35223,,見,147.0
35224,見,見,147.0
35225,,見,147.0
35226,,見,147.0
35227,𠂢,見,147.0
35228,見,見,147.0
35229,見,見,147.0
35230,覞,見,147.0
35231,,見,147.0
35232,,見,147.0
35233,巫,見,147.0
35234,見,見,147.0
35235,見,見,147.0
35236,,見,147.0
35237,,見,147.0
35238,見,見,147.0
35239,,見,147.0
35240,,見,147.0
35241,目,見,147.0
35242,見,見,147.0
35243,,見,147.0
35244,見,見,147.0
35245,見,見,147.0
35246,,見,147.0
35247,見,見,147.0
35248,見,見,147.0
35249,,見,147.0
35250,見,見,147.0
35251,,見,147.0
35252,,見,147.0
35253,,見,147.0
35254,見,見,147.0
35255,見,見,147.0
35256,,見,147.0
35257,見,見,147.0
35258,見,見,147.0
35259,見,見,147.0
35260,,見,147.0
35261,見,見,147.0
35262,,見,147.0
35263,見,見,147.0
35264,見,見,147.0
35265,見,見,147.0
35266,見,見,147.0
35267,,見,147.0
35268,夫,見,147.0
35269,𠂢,見,147.0
35270,見,見,113.0
35271,見,見,147.0
35272,見,見,147.0
